日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,涨跌幅%,振幅%,金额
2020-01-02,601998,4.21,4.22,4.28,4.2,349385,217666252.0,1.91,0.96,0.04,0.11,,1.9002375296912133,1474404.7
2020-01-03,601998,4.23,4.21,4.24,4.19,187600,116328328.0,1.18,-0.24,-0.01,0.06,-0.23696682464454666,1.1820330969267097,789796.0
2020-01-06,601998,4.19,4.14,4.23,4.11,327195,201885717.0,2.85,-1.66,-0.07,0.1,-1.6627078384798155,2.8639618138424843,1354587.2999999998
2020-01-07,601998,4.16,4.19,4.2,4.15,184873,113995776.0,1.21,1.21,0.05,0.06,1.2077294685990614,1.2019230769230727,774617.8700000001
2020-01-08,601998,4.16,4.11,4.17,4.09,171084,104583641.0,1.91,-1.91,-0.08,0.05,-1.9093078758949944,1.9230769230769247,703155.2400000001
2020-01-09,601998,4.12,4.1,4.14,4.05,376705,229021020.0,2.19,-0.24,-0.01,0.12,-0.24330900243311193,2.1844660194174725,1544490.4999999998
2020-01-10,601998,4.1,4.09,4.11,4.05,172896,104767796.0,1.46,-0.24,-0.01,0.05,-0.24390243902439046,1.4634146341463536,707144.64
2020-01-13,601998,4.1,4.1,4.11,4.05,198221,120185239.0,1.47,0.24,0.01,0.06,0.24449877750609694,1.4634146341463536,812706.1
2020-01-14,601998,4.11,4.09,4.14,4.07,188873,115205845.0,1.71,-0.24,-0.01,0.06,-0.24390243902439046,1.7031630170316152,772490.57
2020-01-15,601998,4.09,4.04,4.09,4.02,177417,107088072.0,1.71,-1.22,-0.05,0.06,-1.2224938875305624,1.711491442542794,716764.68
2020-01-16,601998,4.04,4.0,4.05,4.0,140864,84613576.0,1.24,-0.99,-0.04,0.04,-0.990099009900991,1.2376237623762332,563456.0
2020-01-17,601998,4.01,3.99,4.04,3.98,148178,88767829.0,1.5,-0.25,-0.01,0.05,-0.24999999999999467,1.496259351620949,591230.2200000001
2020-01-20,601998,3.99,4.02,4.02,3.98,139318,83525771.0,1.0,0.75,0.03,0.04,0.7518796992481036,1.0025062656641501,560058.36
2020-01-21,601998,4.01,3.92,4.01,3.91,238061,141117901.0,2.49,-2.49,-0.1,0.07,-2.487562189054715,2.493765586034904,933199.12
2020-01-22,601998,3.89,3.93,3.93,3.85,216182,127079978.0,2.04,0.26,0.01,0.07,0.25510204081633514,2.0565552699228813,849595.26
2020-01-23,601998,3.88,3.83,3.9,3.79,232353,135287642.0,2.8,-2.54,-0.1,0.07,-2.5445292620865145,2.8350515463917496,889911.99
2020-02-03,601998,3.34,3.41,3.5,3.29,412604,222923024.0,5.48,-10.97,-0.42,0.13,-10.966057441253263,6.287425149700598,1406979.6400000001
2020-02-04,601998,3.42,3.52,3.54,3.42,283218,155445388.0,3.52,3.23,0.11,0.09,3.2258064516129004,3.5087719298245648,996927.36
2020-02-05,601998,3.53,3.52,3.57,3.47,191908,105935423.0,2.84,0.0,0.0,0.06,0.0,2.8328611898016898,675516.16
2020-02-06,601998,3.57,3.59,3.61,3.52,140888,78153705.0,2.56,1.99,0.07,0.04,1.9886363636363535,2.521008403361341,505787.92
2020-02-07,601998,3.55,3.59,3.6,3.51,203084,112274661.0,2.51,0.0,0.0,0.06,0.0,2.5352112676056424,729071.5599999999
2020-02-10,601998,3.55,3.55,3.56,3.51,219759,121427462.0,1.39,-1.11,-0.04,0.07,-1.1142061281337101,1.4084507042253596,780144.45
2020-02-11,601998,3.56,3.59,3.6,3.53,223621,124428980.0,1.97,1.13,0.04,0.07,1.1267605633802802,1.9662921348314686,802799.39
2020-02-12,601998,3.58,3.59,3.59,3.54,144255,80196992.0,1.39,0.0,0.0,0.05,0.0,1.3966480446927325,517875.44999999995
2020-02-13,601998,3.57,3.54,3.59,3.54,150640,83532443.0,1.39,-1.39,-0.05,0.05,-1.392757660167121,1.4005602240896309,533265.6
2020-02-14,601998,3.54,3.57,3.57,3.51,155564,86064143.0,1.69,0.85,0.03,0.05,0.8474576271186418,1.6949152542372896,555363.48
2020-02-17,601998,3.56,3.67,3.67,3.55,308464,172641091.0,3.36,2.8,0.1,0.1,2.801120448179284,3.3707865168539355,1132062.88
2020-02-18,601998,3.65,3.63,3.67,3.61,177987,100119638.0,1.63,-1.09,-0.04,0.06,-1.0899182561307952,1.6438356164383578,646092.8099999999
2020-02-19,601998,3.62,3.62,3.67,3.61,185049,104110368.0,1.65,-0.28,-0.01,0.06,-0.2754820936639035,1.657458563535913,669877.38
2020-02-20,601998,3.63,3.72,3.72,3.6,245173,138515426.0,3.31,2.76,0.1,0.08,2.7624309392265234,3.305785123966945,912043.56
2020-02-21,601998,3.72,3.7,3.74,3.67,249269,141832580.0,1.88,-0.54,-0.02,0.08,-0.5376344086021501,1.8817204301075345,922295.3
2020-02-24,601998,3.69,3.65,3.69,3.62,214258,120850875.0,1.89,-1.35,-0.05,0.07,-1.3513513513513598,1.8970189701896976,782041.7
2020-02-25,601998,3.58,3.56,3.6,3.53,222647,123566313.0,1.92,-2.47,-0.09,0.07,-2.465753424657535,1.9553072625698404,792623.3200000001
2020-02-26,601998,3.51,3.57,3.64,3.5,266363,148174597.0,3.93,0.28,0.01,0.08,0.2808988764044784,3.988603988603993,950915.9099999999
2020-02-27,601998,3.58,3.57,3.62,3.54,212765,118367942.0,2.24,0.0,0.0,0.07,0.0,2.2346368715083815,759571.0499999999
2020-02-28,601998,3.53,3.44,3.55,3.44,292486,160140449.0,3.08,-3.64,-0.13,0.09,-3.6414565826330514,3.1161473087818665,1006151.84
2020-03-02,601998,3.47,3.54,3.55,3.45,269246,148272205.0,2.91,2.91,0.1,0.08,2.9069767441860517,2.8818443804034475,953130.84
2020-03-03,601998,3.57,3.56,3.59,3.54,210537,116818901.0,1.41,0.56,0.02,0.07,0.5649717514124353,1.4005602240896309,749511.72
2020-03-04,601998,3.54,3.56,3.56,3.52,168736,93254159.0,1.12,0.0,0.0,0.05,0.0,1.12994350282486,600700.16
2020-03-05,601998,3.58,3.67,3.69,3.56,456410,256844496.0,3.65,3.09,0.11,0.14,3.08988764044944,3.631284916201114,1675024.7
2020-03-06,601998,3.63,3.57,3.64,3.57,251183,140299873.0,1.91,-2.72,-0.1,0.08,-2.7247956403269824,1.9283746556473909,896723.3099999999
2020-03-09,601998,3.51,3.48,3.53,3.46,282318,154674014.0,1.96,-2.52,-0.09,0.09,-2.5210084033613356,1.9943019943019897,982466.64
2020-03-10,601998,3.44,3.53,3.54,3.44,228730,125621164.0,2.87,1.44,0.05,0.07,1.4367816091954033,2.9069767441860495,807416.8999999999
2020-03-11,601998,3.54,3.47,3.55,3.46,211046,115890994.0,2.55,-1.7,-0.06,0.07,-1.6997167138810054,2.542372881355928,732329.62
2020-03-12,601998,3.45,3.44,3.48,3.4,241378,130893867.0,2.31,-0.86,-0.03,0.08,-0.8645533141210415,2.3188405797101472,830340.32
2020-03-13,601998,3.31,3.4,3.42,3.29,257290,137288906.0,3.78,-1.16,-0.04,0.08,-1.1627906976744207,3.927492447129906,874786.0
2020-03-16,601998,3.42,3.34,3.42,3.33,265808,142616962.0,2.65,-1.76,-0.06,0.08,-1.764705882352946,2.6315789473684172,887798.72
2020-03-17,601998,3.33,3.3,3.39,3.25,231458,122798820.0,4.19,-1.2,-0.04,0.07,-1.19760479041916,4.204204204204208,763811.3999999999
2020-03-18,601998,3.33,3.23,3.34,3.23,166387,87786046.0,3.33,-2.12,-0.07,0.05,-2.1212121212121127,3.3033033033032995,537430.01
2020-03-19,601998,3.21,3.16,3.25,3.08,238136,122490158.0,5.26,-2.17,-0.07,0.07,-2.1671826625386914,5.295950155763237,752509.76
2020-03-20,601998,3.22,3.24,3.25,3.13,266276,137930890.0,3.8,2.53,0.08,0.08,2.5316455696202445,3.7267080745341645,862734.2400000001
2020-03-23,601998,3.14,3.16,3.19,3.11,207491,106665040.0,2.47,-2.47,-0.08,0.07,-2.4691358024691357,2.5477707006369448,655671.56
2020-03-24,601998,3.21,3.23,3.25,3.19,124913,65072181.0,1.9,2.22,0.07,0.04,2.215189873417711,1.8691588785046744,403468.99
2020-03-25,601998,3.29,3.27,3.3,3.25,131027,68923440.0,1.55,1.24,0.04,0.04,1.238390092879249,1.5197568389057698,428458.29
2020-03-26,601998,3.26,3.29,3.32,3.22,168406,88686177.0,3.06,0.61,0.02,0.05,0.6116207951070374,3.0674846625766765,554055.74
2020-03-27,601998,3.32,3.3,3.34,3.28,125848,66667447.0,1.82,0.3,0.01,0.04,0.3039513677811412,1.8072289156626522,415298.39999999997
2020-03-30,601998,3.24,3.28,3.29,3.23,125239,65833650.0,1.82,-0.61,-0.02,0.04,-0.60606060606061,1.8518518518518534,410783.92
2020-03-31,601998,3.3,3.19,3.31,3.16,156358,81576440.0,4.57,-2.74,-0.09,0.05,-2.7439024390243816,4.545454545454543,498782.02
2020-04-01,601998,3.19,3.16,3.23,3.15,142463,73699382.0,2.51,-0.94,-0.03,0.04,-0.940438871473348,2.5078369905956137,450183.08
2020-04-02,601998,3.13,3.19,3.19,3.11,188056,96506900.0,2.53,0.95,0.03,0.06,0.9493670886075778,2.5559105431309925,599898.64
2020-04-03,601998,3.15,3.14,3.18,3.13,113444,58285398.0,1.57,-1.57,-0.05,0.04,-1.5673981191222541,1.5873015873015959,356214.16000000003
2020-04-07,601998,3.19,3.19,3.2,3.17,190621,98660542.0,0.96,1.59,0.05,0.06,1.5923566878980777,0.9404388714733621,608080.99
2020-04-08,601998,3.18,3.17,3.18,3.15,111373,57413098.0,0.94,-0.63,-0.02,0.03,-0.6269592476489061,0.9433962264151021,353052.41
2020-04-09,601998,3.19,3.17,3.2,3.16,104251,53821497.0,1.26,0.0,0.0,0.03,0.0,1.2539184952978069,330475.67
2020-04-10,601998,3.18,3.15,3.18,3.14,75081,38649403.0,1.26,-0.63,-0.02,0.02,-0.6309148264984188,1.2578616352201268,236505.15
2020-04-13,601998,3.14,3.12,3.15,3.1,88245,45067084.0,1.59,-0.95,-0.03,0.03,-0.952380952380949,1.5923566878980837,275324.4
2020-04-14,601998,3.13,3.15,3.15,3.1,131023,67041052.0,1.6,0.96,0.03,0.04,0.9615384615384581,1.5974440894568633,412722.45
2020-04-15,601998,3.12,3.11,3.14,3.11,101435,51824828.0,0.95,-1.27,-0.04,0.03,-1.2698412698412764,0.9615384615384694,315462.85
2020-04-16,601998,3.1,3.13,3.13,3.1,92702,47299063.0,0.96,0.64,0.02,0.03,0.6430868167202508,0.9677419354838646,290157.26
2020-04-17,601998,3.13,3.14,3.17,3.12,143860,73875897.0,1.6,0.32,0.01,0.05,0.31948881789138905,1.5974440894568633,451720.4
2020-04-20,601998,3.13,3.13,3.14,3.11,125874,64301674.0,0.96,-0.32,-0.01,0.04,-0.31847133757962887,0.9584664536741293,393985.62
2020-04-21,601998,3.11,3.09,3.12,3.08,132925,67543337.0,1.28,-1.28,-0.04,0.04,-1.2779552715655007,1.2861736334405156,410738.25
2020-04-22,601998,3.07,3.07,3.08,3.05,154981,78361595.0,0.97,-0.65,-0.02,0.05,-0.6472491909385147,0.977198697068412,475791.67
2020-04-23,601998,3.07,3.06,3.08,3.05,113237,57249224.0,0.98,-0.33,-0.01,0.04,-0.32573289902279035,0.977198697068412,346505.22000000003
2020-04-24,601998,3.07,3.08,3.1,3.05,131937,66849225.0,1.63,0.65,0.02,0.04,0.6535947712418277,1.6286644951140152,406365.96
2020-04-27,601998,3.08,3.13,3.16,3.07,241339,123687119.0,2.92,1.62,0.05,0.08,1.6233766233766156,2.9220779220779316,755391.07
2020-04-28,601998,3.14,3.14,3.15,3.06,167774,85628757.0,2.88,0.32,0.01,0.05,0.31948881789138905,2.866242038216556,526810.36
2020-04-29,601998,3.14,3.22,3.23,3.12,280830,145551674.0,3.5,2.55,0.08,0.09,2.547770700636942,3.503184713375792,904272.6000000001
2020-04-30,601998,3.25,3.21,3.25,3.19,265584,138203325.0,1.86,-0.31,-0.01,0.08,-0.31055900621118626,1.8461538461538478,852524.64
2020-05-06,601998,3.14,3.16,3.17,3.11,277089,142017292.0,1.87,-1.56,-0.05,0.09,-1.5576323987538832,1.9108280254777086,875601.24
2020-05-07,601998,3.15,3.12,3.15,3.11,132713,67958032.0,1.27,-1.27,-0.04,0.04,-1.2658227848101222,1.269841269841271,414064.56
2020-05-08,601998,3.13,3.16,3.17,3.12,195532,100429956.0,1.6,1.28,0.04,0.06,1.2820512820512775,1.5974440894568633,617881.12
2020-05-11,601998,3.16,3.14,3.18,3.13,180373,92717608.0,1.58,-0.63,-0.02,0.06,-0.6329113924050667,1.5822784810126667,566371.22
2020-05-12,601998,3.14,3.11,3.15,3.1,115659,59061705.0,1.59,-0.96,-0.03,0.04,-0.9554140127388644,1.5923566878980837,359699.49
2020-05-13,601998,3.1,3.13,3.13,3.09,116751,59503482.0,1.29,0.64,0.02,0.04,0.6430868167202508,1.2903225806451624,365430.63
2020-05-14,601998,3.1,3.08,3.11,3.06,155634,78882007.0,1.6,-1.6,-0.05,0.05,-1.5974440894568676,1.6129032258064457,479352.72000000003
2020-05-15,601998,3.09,3.09,3.1,3.07,103009,52255477.0,0.97,0.32,0.01,0.03,0.32467532467532756,0.9708737864077751,318297.81
2020-05-18,601998,3.09,3.09,3.12,3.06,133602,67958529.0,1.94,0.0,0.0,0.04,0.0,1.9417475728155358,412830.18
2020-05-19,601998,3.12,3.1,3.12,3.09,89193,45409791.0,0.97,0.32,0.01,0.03,0.3236245954692629,0.9615384615384694,276498.3
2020-05-20,601998,3.1,3.11,3.12,3.08,117553,59838540.0,1.29,0.32,0.01,0.04,0.3225806451612856,1.2903225806451624,365589.82999999996
2020-05-21,601998,3.12,3.09,3.12,3.09,79006,40224367.0,0.96,-0.64,-0.02,0.02,-0.6430868167202619,0.9615384615384694,244128.53999999998
2020-05-22,601998,3.09,3.01,3.09,3.01,168920,85059379.0,2.59,-2.59,-0.08,0.05,-2.588996763754048,2.588996763754048,508449.19999999995
2020-05-25,601998,3.02,3.01,3.03,2.98,97658,48779789.0,1.66,0.0,0.0,0.03,0.0,1.655629139072842,293950.57999999996
2020-05-26,601998,3.02,3.02,3.03,3.0,74961,37518445.0,1.0,0.33,0.01,0.02,0.33222591362127574,0.993377483443702,226382.22
2020-05-27,601998,3.03,3.06,3.08,3.02,95810,48351388.0,1.99,1.32,0.04,0.03,1.324503311258285,1.980198019801982,293178.6
2020-05-28,601998,3.06,3.08,3.12,3.05,130213,66164944.0,2.29,0.65,0.02,0.04,0.6535947712418277,2.2875816993464144,401056.04000000004
2020-05-29,601998,3.07,3.03,3.1,3.03,123809,62501002.0,2.27,-1.62,-0.05,0.04,-1.6233766233766267,2.2801302931596186,375141.26999999996
2020-06-01,601998,3.06,3.08,3.1,3.05,173869,88220759.0,1.65,1.65,0.05,0.05,1.650165016501659,1.633986928104584,535516.52
2020-06-02,601998,3.07,3.12,3.13,3.07,170934,87065915.0,1.95,1.3,0.04,0.05,1.2987012987013102,1.9543973941368098,533314.0800000001
2020-06-03,601998,3.13,3.11,3.17,3.11,162263,83178425.0,1.92,-0.32,-0.01,0.05,-0.3205128205128305,1.9169329073482444,504637.93
2020-06-04,601998,3.13,3.08,3.13,3.08,103344,52510412.0,1.61,-0.96,-0.03,0.03,-0.9646302250803762,1.5974440894568633,318299.52
2020-06-05,601998,3.1,3.12,3.13,3.07,105647,53781083.0,1.95,1.3,0.04,0.03,1.2987012987013102,1.9354838709677438,329618.64
2020-06-08,601998,3.11,3.09,3.12,3.09,103233,52582932.0,0.96,-0.96,-0.03,0.03,-0.9615384615384692,0.9646302250803939,318989.97
2020-06-09,601998,3.1,3.12,3.13,3.08,100759,51391962.0,1.62,0.97,0.03,0.03,0.9708737864077666,1.6129032258064457,314368.08
2020-06-10,601998,3.13,3.09,3.13,3.08,74425,37836756.0,1.6,-0.96,-0.03,0.02,-0.9615384615384692,1.5974440894568633,229973.25
2020-06-11,601998,3.09,3.05,3.1,3.05,101050,51139586.0,1.62,-1.29,-0.04,0.03,-1.2944983818770184,1.6181229773462869,308202.5
2020-06-12,601998,3.03,3.05,3.07,3.01,115569,58115803.0,1.97,0.0,0.0,0.04,0.0,1.980198019801982,352485.44999999995
2020-06-15,601998,3.03,3.02,3.06,3.01,128352,64449912.0,1.64,-0.98,-0.03,0.04,-0.983606557377048,1.650165016501659,387623.04
2020-06-16,601998,3.05,3.05,3.06,3.02,95036,47768922.0,1.32,0.99,0.03,0.03,0.9933774834437026,1.3114754098360668,289859.8
2020-06-17,601998,3.04,3.04,3.06,3.02,118306,59458547.0,1.31,-0.33,-0.01,0.04,-0.3278688524590123,1.3157894736842117,359650.24
2020-06-18,601998,3.04,3.07,3.1,3.01,187038,94402935.0,2.96,0.99,0.03,0.06,0.9868421052631415,2.9605263157894837,574206.6599999999
2020-06-19,601998,3.06,3.07,3.11,3.05,181905,92172378.0,1.95,0.0,0.0,0.06,0.0,1.960784313725492,558448.35
2020-06-22,601998,3.07,3.07,3.12,3.06,186072,94400042.0,1.95,0.0,0.0,0.06,0.0,1.9543973941368098,571241.0399999999
2020-06-23,601998,3.06,3.03,3.08,3.03,122989,61903864.0,1.63,-1.3,-0.04,0.04,-1.3029315960912058,1.633986928104584,372656.67
2020-06-24,601998,3.05,3.08,3.08,3.03,131315,66408437.0,1.65,1.65,0.05,0.04,1.650165016501659,1.6393442622950907,404450.2
2020-06-29,601998,3.14,3.25,3.33,3.13,1308632,681529040.0,6.49,5.52,0.17,0.41,5.519480519480524,6.369426751592362,4253054.0
2020-06-30,601998,3.22,3.16,3.22,3.15,636902,329033824.0,2.15,-2.77,-0.09,0.2,-2.7692307692307683,2.1739130434782696,2012610.32
2020-07-01,601998,3.16,3.32,3.39,3.11,991087,518708768.0,8.86,5.06,0.16,0.31,5.063291139240489,8.860759493670892,3290408.84
2020-07-02,601998,3.27,3.5,3.53,3.24,1175511,632397472.0,8.73,5.42,0.18,0.37,5.421686746987953,8.868501529051976,4114288.5
2020-07-03,601998,3.53,3.6,3.65,3.43,1112287,615090176.0,6.29,2.86,0.1,0.35,2.857142857142869,6.232294617563733,4004233.2
2020-07-06,601998,3.67,4.15,4.16,3.63,2037571,1210066032.0,14.72,15.28,0.55,0.64,15.27777777777779,14.441416893732978,8455919.65
2020-07-07,601998,4.16,3.91,4.31,3.9,1798128,1090449104.0,9.88,-5.78,-0.24,0.56,-5.783132530120483,9.855769230769223,7030680.48
2020-07-08,601998,3.91,4.0,4.07,3.82,1126737,665594448.0,6.39,2.3,0.09,0.35,2.3017902813299296,6.393861892583132,4506948.0
2020-07-09,601998,3.94,3.93,4.0,3.84,860630,508199664.0,4.0,-1.75,-0.07,0.27,-1.749999999999996,4.0609137055837605,3382275.9
2020-07-10,601998,3.89,3.73,3.9,3.7,731468,423390640.0,5.09,-5.09,-0.2,0.23,-5.089058524173029,5.141388174807191,2728375.64
2020-07-13,601998,3.69,3.77,3.84,3.68,583509,335433088.0,4.29,1.07,0.04,0.18,1.072386058981234,4.336043360433596,2199828.93
2020-07-14,601998,3.77,3.7,3.8,3.64,510411,291422832.0,4.24,-1.86,-0.07,0.16,-1.8567639257294433,4.244031830238719,1888520.7000000002
2020-07-15,601998,3.71,3.62,3.75,3.6,438008,236502573.0,4.05,-2.16,-0.08,0.14,-2.1621621621621623,4.043126684636116,1585588.96
2020-07-16,601998,3.62,3.55,3.69,3.53,448332,240690111.0,4.42,-1.93,-0.07,0.14,-1.9337016574585753,4.419889502762435,1591578.5999999999
2020-07-17,601998,3.6,3.47,3.6,3.42,423785,222276027.0,5.07,-2.25,-0.08,0.13,-2.2535211267605493,5.000000000000004,1470533.9500000002
2020-07-20,601998,3.5,3.63,3.64,3.49,485309,258343559.0,4.32,4.61,0.16,0.15,4.610951008645525,4.285714285714283,1761671.67
2020-07-21,601998,3.65,3.59,3.65,3.56,256466,136990703.0,2.48,-1.1,-0.04,0.08,-1.1019283746556474,2.4657534246575303,920712.94
2020-07-22,601998,3.6,3.6,3.69,3.54,356958,191503750.0,4.18,0.28,0.01,0.11,0.278551532033422,4.166666666666664,1285048.8
2020-07-23,601998,3.54,3.5,3.57,3.45,326766,171712003.0,3.33,-2.78,-0.1,0.1,-2.777777777777779,3.3898305084745664,1143681.0
2020-07-24,601998,3.47,3.37,3.5,3.35,399109,206024686.0,4.29,-3.71,-0.13,0.13,-3.7142857142857144,4.322766570605185,1344997.33
2020-07-27,601998,3.41,3.37,3.41,3.34,155484,79509641.0,2.08,0.0,0.0,0.05,0.0,2.052785923753674,523981.08
2020-07-28,601998,3.4,3.38,3.42,3.36,165039,84716454.0,1.78,0.3,0.01,0.05,0.29673590504450953,1.764705882352943,557831.82
2020-07-29,601998,3.38,3.45,3.46,3.35,253594,131246316.0,3.25,2.07,0.07,0.08,2.071005917159763,3.254437869822482,874899.3
2020-07-30,601998,3.43,3.41,3.47,3.41,153478,79498467.0,1.74,-1.16,-0.04,0.05,-1.1594202898550732,1.7492711370262406,523359.98000000004
2020-07-31,601998,3.4,3.41,3.47,3.38,244559,126351374.0,2.64,0.0,0.0,0.08,0.0,2.6470588235294206,833946.1900000001
2020-08-03,601998,3.42,3.44,3.47,3.41,311583,161425237.0,1.76,0.88,0.03,0.1,0.8797653958944274,1.7543859649122824,1071845.52
2020-08-04,601998,3.44,3.52,3.54,3.42,560244,293802000.0,3.49,2.33,0.08,0.18,2.3255813953488413,3.4883720930232593,1972058.8800000001
2020-08-05,601998,3.48,3.46,3.49,3.43,306343,159269135.0,1.7,-1.7,-0.06,0.1,-1.7045454545454586,1.7241379310344844,1059946.78
2020-08-06,601998,3.46,3.5,3.51,3.42,310254,161770955.0,2.6,1.16,0.04,0.1,1.1560693641618602,2.6011560693641576,1085889.0
2020-08-07,601998,3.47,3.44,3.5,3.4,265470,137661696.0,2.86,-1.71,-0.06,0.08,-1.7142857142857126,2.8818443804034604,913216.7999999999
2020-08-10,601998,3.42,3.47,3.49,3.41,264497,137878849.0,2.33,0.87,0.03,0.08,0.8720930232558155,2.3391812865497097,917804.5900000001
2020-08-11,601998,3.48,3.45,3.57,3.45,442383,233090895.0,3.46,-0.58,-0.02,0.14,-0.5763688760806907,3.4482758620689555,1526221.35
2020-08-12,601998,3.43,3.51,3.51,3.43,362588,189823222.0,2.32,1.74,0.06,0.11,1.7391304347825987,2.3323615160349744,1272683.88
2020-08-13,601998,3.52,3.47,3.54,3.46,199080,104243361.0,2.28,-1.14,-0.04,0.06,-1.1396011396011319,2.2727272727272747,690807.6000000001
2020-08-14,601998,3.47,3.53,3.54,3.46,252445,132693079.0,2.31,1.73,0.06,0.08,1.7291066282420609,2.3054755043227684,891130.85
2020-08-17,601998,3.55,3.7,3.82,3.53,800804,434532848.0,8.22,4.82,0.17,0.25,4.815864022662897,8.169014084507044,2962974.8000000003
2020-08-18,601998,3.72,3.64,3.74,3.61,391490,211306170.0,3.51,-1.62,-0.06,0.12,-1.6216216216216273,3.4946236559139874,1425023.6
2020-08-19,601998,3.62,3.59,3.66,3.57,240227,128877123.0,2.47,-1.37,-0.05,0.08,-1.3736263736263798,2.4861878453038755,862414.9299999999
2020-08-20,601998,3.57,3.51,3.6,3.48,272853,143878112.0,3.34,-2.23,-0.08,0.09,-2.228412256267409,3.361344537815129,957714.0299999999
2020-08-21,601998,3.55,3.53,3.55,3.5,189661,100070856.0,1.42,0.57,0.02,0.06,0.5698005698005604,1.4084507042253471,669503.33
2020-08-24,601998,3.55,3.51,3.56,3.49,158326,83397289.0,1.98,-0.57,-0.02,0.05,-0.5665722379603388,1.9718309859154886,555724.26
2020-08-25,601998,3.51,3.5,3.54,3.49,165982,87285141.0,1.42,-0.28,-0.01,0.05,-0.2849002849002802,1.4245014245014196,580937.0
2020-08-26,601998,3.5,3.44,3.51,3.43,194628,101436284.0,2.29,-1.71,-0.06,0.06,-1.7142857142857126,2.285714285714275,669520.32
2020-08-27,601998,3.45,3.45,3.46,3.41,146566,76076446.0,1.45,0.29,0.01,0.05,0.29069767441860517,1.4492753623188355,505652.7
2020-08-28,601998,3.45,3.49,3.5,3.41,192861,100581634.0,2.61,1.16,0.04,0.06,1.1594202898550732,2.6086956521739086,673084.89
2020-08-31,601998,3.49,3.47,3.55,3.45,255798,134290951.0,2.87,-0.57,-0.02,0.08,-0.5730659025787954,2.8653295128939726,887619.06
2020-09-01,601998,3.44,3.46,3.47,3.43,142504,74099051.0,1.15,-0.29,-0.01,0.04,-0.2881844380403509,1.1627906976744196,493063.83999999997
2020-09-02,601998,3.46,3.43,3.47,3.41,167221,86622544.0,1.73,-0.87,-0.03,0.05,-0.8670520231213841,1.7341040462427761,573568.03
2020-09-03,601998,3.44,3.42,3.47,3.41,126889,65770582.0,1.75,-0.29,-0.01,0.04,-0.291545189504383,1.7441860465116297,433960.38
2020-09-04,601998,3.41,3.4,3.42,3.38,131615,67784912.0,1.17,-0.58,-0.02,0.04,-0.5847953216374324,1.1730205278592385,447491.0
2020-09-07,601998,3.39,3.36,3.43,3.36,138909,71465807.0,2.06,-1.18,-0.04,0.04,-1.17647058823529,2.06489675516225,466734.24
2020-09-08,601998,3.39,3.42,3.43,3.36,162477,83720233.0,2.08,1.79,0.06,0.05,1.7857142857142794,2.06489675516225,555671.34
2020-09-09,601998,3.4,3.39,3.44,3.39,164572,84930697.0,1.46,-0.88,-0.03,0.05,-0.877192982456132,1.4705882352941124,557899.0800000001
2020-09-10,601998,3.42,3.35,3.42,3.33,199139,101944344.0,2.65,-1.18,-0.04,0.06,-1.179941002949858,2.6315789473684172,667115.65
2020-09-11,601998,3.35,3.35,3.37,3.32,123219,62719362.0,1.49,0.0,0.0,0.04,0.0,1.4925373134328437,412783.65
2020-09-14,601998,3.34,3.34,3.36,3.32,113350,57631410.0,1.19,-0.3,-0.01,0.04,-0.29850746268657025,1.1976047904191627,378589.0
2020-09-15,601998,3.35,3.35,3.38,3.33,85602,43688464.0,1.5,0.3,0.01,0.03,0.29940119760478723,1.4925373134328304,286766.7
2020-09-16,601998,3.36,3.37,3.4,3.33,102332,52404352.0,2.09,0.6,0.02,0.03,0.5970149253731405,2.0833333333333286,344858.84
2020-09-17,601998,3.35,3.34,3.37,3.33,75703,38613657.0,1.19,-0.89,-0.03,0.02,-0.8902077151335397,1.1940298507462697,252848.02
2020-09-18,601998,3.36,3.43,3.43,3.34,210966,108624619.0,2.69,2.69,0.09,0.07,2.6946107784431295,2.6785714285714377,723613.38
2020-09-21,601998,3.45,3.4,3.46,3.38,155477,80304744.0,2.33,-0.87,-0.03,0.05,-0.8746355685131268,2.3188405797101472,528621.7999999999
2020-09-22,601998,3.38,3.36,3.42,3.35,174656,89590598.0,2.06,-1.18,-0.04,0.05,-1.17647058823529,2.071005917159759,586844.16
2020-09-23,601998,3.38,3.35,3.38,3.34,112991,57689923.0,1.19,-0.3,-0.01,0.04,-0.29761904761904656,1.1834319526627228,378519.85000000003
2020-09-24,601998,3.35,3.3,3.35,3.27,181962,91878365.0,2.39,-1.49,-0.05,0.06,-1.4925373134328401,2.3880597014925393,600474.6
2020-09-25,601998,3.29,3.28,3.32,3.27,91379,46061817.0,1.52,-0.61,-0.02,0.03,-0.60606060606061,1.5197568389057698,299723.12
2020-09-28,601998,3.3,3.31,3.32,3.28,86188,43572769.0,1.22,0.91,0.03,0.03,0.9146341463414753,1.2121212121212133,285282.28
2020-09-29,601998,3.32,3.29,3.33,3.29,76027,38442769.0,1.21,-0.6,-0.02,0.02,-0.6042296072507614,1.204819277108435,250128.83000000002
2020-09-30,601998,3.31,3.3,3.33,3.27,114003,57602616.0,1.82,0.3,0.01,0.04,0.3039513677811412,1.8126888217522674,376209.89999999997
2020-10-09,601998,3.34,3.32,3.35,3.31,107641,54708910.0,1.21,0.61,0.02,0.03,0.60606060606061,1.1976047904191627,357368.12
